06 036300010858
06 036300020121
06 036300040343
06 036300040343
06 036300040343
06 036300040343
06 036300040350
06 036300040350
06 036300040350
06 036300040392
07 080000840998
07 080000840998
07 170001527049
07 260001540884
07 260001540884
07 290001330192
07 290001341462
07 290001551169
07 290001551177
07 290001560699
07 290001561754
07 300001240372
07 360700670410
07 361200680164
07 361200680214
07 390001781236
07 390001781236
07 390001781236
08 140000522786
09C090000120302
09C110000420252
09C140000600223
09C170000680289
09C170000680412
09C170000690387
09C170000690478
09C170000690502
09C170000690544
09C170100710267
09C170100710267
09C170100720084
09F020100120149
09F020400070218
09F060000250828
09F070000260248
09F070000261139
09F070000270106
09F070000270106
09F070000270106
09F070000272367
09F070000320679
09F070000320679
09F070000320851
09F070000320851
09F070100320157
09F090100480520
09F090100480637
09F090100480637
09F090100480835
09F090100480835
09F100200471228
09F100300520072
09F100300520080
09F100300520080
09F100300520098
09F100300520502
09F100300520502
09F100300520577
09F100500520104
09F100500520245
09F100500520245
09F100500520260
09F110000550550
09F110000550568
09F120100560441
09F120100560458
09F120200570142
09F130000580241
09F130000580712
09F130000580712
09F130000580720
09F130000580720
09F130000581215
09F130000581637
09F130000581645
09F130100400175
09F140000615020
09F140000615038
09F140000615046
09F140000615053
09F140000615061
09F140000615079
09F140000615087
09F140000615087
09F140000615095
09F150100620747
09F150200790218
09F150200790283
09F150300631304
09F150300631502
09F150300631510
09F150300631619
09F150300631692
09F150300632468
09F150300632518
09F150400780324
09F150400780548
09F150400780548
09F150400780555
09F150400780555
09F150400780977
09F150400781017
09F160100641346
09F160100641346
09F160100641346
09F160300761506
09F160400770423
09F160400770522
09F160400770522
09F160800770064
09F160800770064
09F160800770064
09F160800770064
09F161000760087
09F170300661200
09F171300660168
09F171300660218
09F171300660226
09F171300660283
09F220201000881
09F220201000881
09F220201000881
09F220201000899
09F220201000899
09F220201000899
09F220300860706
09F220300860755
09F220300860821
09F221501000407
09F221800990365
09F221800990381
09F221800990381
09F221800990407
09F221800990407
09F221800990423
09F240100830295
09F260301260886
09F260301260985
09F260301261231
09F270201090317
09F350001520638
09F350001520638
09F380401780029
09F380401780425
09F380401781241
09F380401781241
11 001100020176
11 001100020184
11 001100020325
11 007000330722
11 007000330730
11 010000280426
11 010000280426
11 014000830883
11 014000831048
11 014000831063
11 018000570290
11 020001020986
11 020001020986
11 021000640311
11 021000640311
11 021000640337
11 021000700305
11 021000700305
11 022000650144
11 025000870570
11 025000900112
11 025000900757
11 025000900781
11 025000900898
11 025001210487
11 031001020116
11 031001020116
11 031001090135
11 032001030196
11 032001030196
11 033001050069
11 033001050077
11 033001050077
11 035001571952
11 035001581068
11 036001290577
11 036001300764
11 037001530475
11 037001530483
11 041001390070
11 042001410074
11 042001410074
11 048001690284
11 054001980386
11 054002320301
11 055101980317
11 064002330176
11 064002330317
11 082003010514
11 083002990482
11 083002990599
11 083002990599
11 091003232358
11 092003251695
11 092003251802
11 092003252008
11 092003252164
11 092003252321
11 093003270131
11 093003270131
11 095000340452
11 095000340452
11 098003770287
11 098003770329
11 100003590358
11 100003590358
11 100003590390
11 100003590390
11 106003800101
11 106003800234
11 106003810332
11 112004040085
11 112004040085
11 112004190070
11 112004190070
12 136000420536
12 154002481257
12 154002481257
12 166303190239
12 187003931201
12 187004062022
12 187004062063
12 187004062170
12 187004062188
12 187004062543
12 187004062543
12 187004062550
12 187403920127
12 189203881392
12 189203881400
12 189203881418
12 189203881426
12 189203881434
12 189203881442
12 189203881459
12 189203881467
12 189404110138
12 189404110443
12 189404110443
12 190103870113
12 190103870329
12 190504130570
12 191404150304
12 191404151104
12 191404151104
12 192203820246
12 192203820246
12 192304160930
12 192404170706
12 198504480150
12 199204270206
12 199204270271
12 199204270271
12 199204270289
12 199204270289
12 199204270289
12 199204270578
12 199204270578
12 199204270784
12 199404490497
12 206304820119
12 207004830812
12 207104830175
12 207104830191
12 208104670231
12 208104670231
12 208104670249
12 208104670249
12 208104670256
12 208104670256
12 208304870011
12 208304870029
12 208304870037
12 208304870060
12 208304870078
12 208304870086
12 208304870094
12 208304870102
12 208304870110
12 208304870136
12 208304870136
12 208304870193
12 208304870201
12 208304870219
12 208304870227
12 208304870417
12 208304870425
12 208304870433
12 208304870441
12 208304870466
12 209004870376
12 209004870376
12 209004870699
12 209004870699
12 209104660305
12 209104660586
12 209104660586
12 209104660743
12 209304880588
12 209304880588
12 209304880638
12 209404880108
12 209404880215
12 209404880223
12 209404880231
12 209404880249
12 209404880256
12 209404880355
12 209504660012
12 209504660038
12 216005080541
12 216005090748
12 216005090953
12 216005091076
12 216005180267
12 216005180267
12 216105190430
12 216205180026
12 216205180398
12 216205180398
12 216205180471
12 216304820571
12 216305080548
12 216305080555
12 216305080555
12 216305080555
12 217005070334
12 217005070334
12 217005070334
12 217005070334
12 217005070417
12 217005070417
12 217005070417
12 218105230224
12 218105230224
12 218205220018
12 218205220018
12 218205220018
12 218505230121
12 218505230139
12 218505230253
12 218505240294
12 218505240302
12 219005020749
12 219005020848
12 219005020848
12 219005020947
12 219005250619
12 219005250643
12 219005250643
12 219005250643
12 219405020109
12 219705030410
12 219705030428
12 220005260814
12 220005260863
12 220105010267
12 221005290934
12 223605500019
12 224005540779
12 225005470412
12 225005470545
12 225005470628
12 225105460040
12 225105460040
12 225205460122
12 227005430347
12 227005430347
12 228005400256
12 229005650742
12 230005660392
12 230005660392
12 234006000194
12 234206000648
12 234206000655
12 234206000663
12 234206000671
12 234206000689
12 234206000697
12 234206000705
12 234206000713
12 234206000762
12 234206000770
12 234206000788
12 234206000796
12 234206000861
12 234206000879
12 234206000887
12 234206000903
12 234206000911
12 236006030048
12 236006030048
12 236006030238
12 236006030238
12 237005580496
12 237005910578
12 237005910586
12 237005920049
12 237005920049
12 237105920501
12 238005900189
12 238005900296
12 238005900296
12 238005900437
12 238006070354
12 240006120403
12 241005830869
12 246006450302
12 246006450302
12 246006450336
12 246206480067
12 246206480679
12 246206480687
12 246206480927
12 246206480935
12 246306480066
12 246306480140
12 246306480157
12 248006510341
12 248006520514
12 248006520522
12 252006330486
12 258106930174
12 258106930174
12 258106930182
12 258106930182
12 258106930448
12 258106930455
12 258106930455
12 258106930646
12 258106930729
12 258106930745
12 258106930745
12 258106931164
12 258106931172
12 258306930834
12 258306940429
12 258406950781
12 258406950781
12 259006910712
12 260006890136
12 260006890185
12 260006890219
12 260006893312
12 260006893320
12 260006910165
12 261006880341
12 266007120233
12 266007120233
12 267007130719
12 267007130719
12 270307480545
12 270307480552
12 270307480784
12 270307480784
12 271007460605
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390368
12 274007390509
12 274007390517
12 281007250245
12 282007200271
12 284008030087
12 284008030103
12 284008030129
12 284008030178
12 284008030202
12 284008030228
12 284008030277
12 284008040060
12 284108020251
12 284108020277
12 284108020426
12 284108020509
12 284108020533
12 284108020541
12 284108020673
12 284108020715
12 284108020723
12 284108020806
12 284108020814
12 285108000573
12 286007971716
12 286007971724
12 286007971955
12 286007971989
12 286007972359
12 286007972367
12 286007972375
12 286007972383
12 286007981509
12 286007981558
12 286007981566
12 286007981574
12 286007981582
12 286007981632
12 286007981657
12 286007981780
12 286007981798
12 286007981806
12 286007981814
12 286007981822
12 286007981830
12 286007981848
12 286007982390
12 286007982408
12 286007982416
12 286007982424
12 286008070708
12 286008070807
12 286008071201
12 286008071219
12 286008071235
12 286008071250
12 293007822428
12 293007832393
12 293007832435
12 293007832443
12 293007832468
12 295008250483
12 295008250491
12 297008530104
12 297008530179
12 297008540368
12 299008490602
12 299008490602
12 299008490602
12 299008490602
12 299008490628
12 299008490628
12 299008490628
12 299008490628
12 299008490636
12 299008490636
12 299008490636
12 299008490636
12 299008490685
12 299008490685
12 299008490685
12 299008490693
12 299008490693
12 299008490693
12 299008490693
12 299008490701
12 299008490701
12 299008490701
12 299008490701
12 299008490719
12 299008490719
12 299008490719
12 299008490719
12 299008490727
12 299008490727
12 299008490727
12 299008490727
12 299008490735
12 299008490735
12 299008490735
12 299008490735
12 299008490743
12 299008490743
12 299008490743
12 299008490743
12 299008490750
12 299008490750
12 299008490750
12 299008490750
12 299008490768
12 299008490768
12 299008490768
12 299008490768
12 299008490867
12 299008490867
12 299008490875
12 299008490875
12 299008490875
12 299008490883
12 299008490883
12 299008490883
12 299008490883
12 299008500392
12 299008600168
12 299008600168
12 299008600473
12 304008400153
12 307008330106
12 307308760952
12 307308760960
12 307308760978
12 308008780878
12 312009060181
13 0002  LL0630
13 0002  LL0796
13 0002  LL0838
13 0002  LL0838
13 0003  LL0530
13 0003  LL0530
13 0003  LL0571
13 0003  LL0571
13 0003  LL0589
13 0003  LL0589
13 0004  LL0455
13 0004  LL0554
13 0004  LL0646
13 0004  LL0646
13 000600100344
13 000600100344
13 000600100351
13 0028  LL0952
13 0028  LL1190
13 0028  LL1331
13 0031  LL1054
13 0031  LL1054
13 0032  LL0394
13 0034  LL0954
13 0036  LL0572
13 0036  LL0580
13 0036  LL1265
13 003600030420
13 0037  LL0738
13 0060  LL0753
13 0061  LL0992
13 0061  LL0992
13 0061  LL1164
13 0061  LL1172
13 0061  LL1446
13 0061  LL1446
13 0061  LL1446
13 0061  LL1750
13 0061  LL1842
13 0067  LL0095
13 0068  LL1464
13 0068  LL1589
13 0068  LL1589
13 0068  LL1662
13 0068  LL1753
13 0068  LL1753
13 0068  LL1753
13 0068  LL1811
13 0068  LL2025
13 0068  LL2066
13 006800010639
13 0093  LL1323
13 0093  LL1356
13 0093  LL1380
13 0093  LL1448
13 0093  LL1455
13 009300040122
13 009300040130
13 0097  LL0453
13 0097  LL3010
13 0097  LL3028
13 012400010052
13 0125  LL0350
13 0125  LL0574
13 0125  LL0681
13 0125  LL4709
13 0165  LL0492
13 0192  LL0671
13 0196  LL0644
13 0196  LL0792
14 001800010307
14 001900010850
14 008000070114
14 008000070114
14 008000070114
14 008000070122
14 008000070122
14 008000070122
14 008000070130
14 008000070130
14 008000070130
14 009400010114
14 009400010122
14 009500020070
14 009500020070
14 009500020112
14 009600030219
14 009600030219
14 009600050118
14 009600060026
14 009600060034
14 009600060042
14 009600060059
14 009600060091
14 009600060141
14 0098  LL0146
14 009800020317
14 009800020317
14 009800070049
14 009800070049
14 009800070049
14 009800080014
14 009800160139
14 009800160295
14 009800170211
14 009800190177
14 009900030448
14 009900030448
14 009900030455
14 009900030455
14 009900030638
14 010200040160
14 010200040350
14 010200040541
14 010200040582
14 0123  LL0335
14 0123  LL0335
14 0123  LL0491
14 0123  LL0640
14 012400090185
14 012500030032
14 012500030040
14 012500030644
14 012500030651
14 012500030669
14 0127  LL0356
14 0127  LL0489
14 0127  LL0869
14 0127  LL0869
14 0127  LL0877
14 0127  LL0893
14 0127  LL1230
14 013000110415
14 013000110415
14 013000120612
14 013100090202
14 013100100126
14 013100100142
14 013100110075
14 013100110109
14 013100110109
14 013100110117
14 013100110117
14 013100110125
14 013100110125
14 013100110232
14 013100110232
14 013100120017
14 013100120017
14 013100120025
14 013100120025
14 013100120033
14 013100120033
14 013100120058
14 013100120058
14 013100120108
14 013100120108
14 013100120116
14 013100120116
14 013100120124
14 013100120124
14 013100120132
14 013100120132
14 013100120140
14 013100120140
14 013100130248
14 013100150170
14 013100150170
14 013100170145
14 013100170533
14 013200011280
14 013200030090
14 013200030108
14 013200030330
14 013200030439
14 013200030439
14 013200030439
14 013400050419
14 0154  LL0212
14 0154  LL0212
